ObjectId,Country,ISO2,ISO3,Indicator,Technology,Energy_Type,Unit,Source,CTS_Name,CTS_Code,CTS_Full_Descriptor,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
1,Advanced Economies,,AETMP,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",110529.797,106984.003,117152.932,124577.13,136127.431,151657.909,161590.493,169928.393,178116.559,183127.224,201274.551,208401.514,224807.603,239640.576,252158.172,264818.971,276056.357,283070.492,287896.712,293588.304,295120.203,305534.149,
2,Advanced Economies,,AETMP,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",17792.003,20663.083,21432.658,23152.272,24848.681,28096.593,30749.314,31856.922,33485.085,36617.876,38830.735,42510.597,44313.883,46735.884,48957.209,51141.829,53558.147,55928.762,58784.512,60506.886,61435.714,60191.382,61642.076
3,Advanced Economies,,AETMP,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",5564058.84,5504471.424,5688033.566,5840815.88,5916220.065,6052664.485,6067342.31,6301619.339,6223655.766,5849565.722,6215576.013,6185110.257,6192503.018,6103856.918,5966436.27,5895416.489,5862722.833,5724890.811,5783838.801,5557306.272,5242216.071,5399809.867,
4,Advanced Economies,,AETMP,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",1267339.571,1265214.258,1350450.715,1397287.372,1422326.361,1440027.309,1454353.983,1470708.44,1493345.325,1512781.767,1539637.321,1547066.958,1548594.145,1535785.321,1543697.011,1520695.067,1507693.183,1505545.142,1516077.653,1490202.489,1480381.56,1474449.617,1463021.433
5,Advanced Economies,,AETMP,Electricity Generation,Geothermal energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",26919.1,26474.1,27225.065,27854.065,28572.826,30147.859,31192.699,32547.085,33405.587,34713.42,35972.636,37192.016,38076.418,38936.706,40294.244,40949.973,40915.479,41097.443,41910.939,41890.201,42477.922,42591.53,
6,Advanced Economies,,AETMP,Electricity Installed Capacity,Geothermal energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",4506.2,3941.41,4027.45,3961.35,3915.38,4161.615,4337.195,4362.215,4588.815,4810.915,4994.615,5103.115,5295.615,5395.015,5466.315,5525.265,5509.774,5465.613,5501.243,5625.613,5687.313,5722.363,5729.212
7,Advanced Economies,,AETMP,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",1220326.376,1115676.713,1179495.489,1134872.316,1164233.756,1187312.556,1184984.948,1164649.933,1213120.145,1209430.258,1188947.62,1243961.205,1263112.98,1264381.188,1250084.074,1229010.124,1243652.987,1271437.354,1270053.139,1244244.169,1276611.798,1235735.409,
8,Advanced Economies,,AETMP,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",312093.01,316766.608,319756.578,320735.728,320862.224,323683.479,325195.678,327065.781,329184.946,330902.986,337050.919,338604.243,339528.789,340980.823,341549.459,346529.536,350020.772,351665.205,353760.499,354375.392,355702.403,357972.713,359274.756
9,Advanced Economies,,AETMP,Electricity Generation,Marine energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",539.307,516.933,526.433,523.368,501.176,508.895,483.265,488.293,480.12,479.398,507.837,556.986,955.411,916.925,990.064,998.806,1015.883,1021.124,994.348,968.282,950.082,944.108,
10,Advanced Economies,,AETMP,Electricity Installed Capacity,Marine energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",234,236,239,240,239,237,236,237,240,240.215,243.845,496.63,502.959,503.166,505.831,505.742,511.672,515.568,515.66,514.04,511.995,511.672,511.952
11,Advanced Economies,,AETMP,Electricity Generation,Nuclear,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",2211452,2239740,2248521,2199560,2293884,2319731,2325188,2248494,2247870,2215894,2246370,2045588.763,1905972.017,1920103.671,1940018.009,1922823.849,1912144.76,1892848.644,1921689.957,1932006.456,1807089.504,1857432.057,
12,Advanced Economies,,AETMP,Electricity Installed Capacity,Nuclear,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",299534,300491.9,304931,304044.86,308177.1,310575.04,310371.77,309493.7,308637.9,308547.7,307883.4,309515.8,300957,297269.3,296764.3,294118,295710.8,292088.9,288454.9,281662,276097.6,272740.4,272380.6
13,Advanced Economies,,AETMP,Electricity Generation,Other non-renewable energy,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",51424.981,55566.941,57098.82,56316.214,55930.303,57777.783,60624.137,59480.847,59934.241,64848.258,73568.392,77454.466,78304.881,79577.1,80446.763,79896.459,88798.505,90386.74,89081.782,88081.323,88502.807,91379.13,
14,Advanced Economies,,AETMP,Electricity Installed Capacity,Other non-renewable energy,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",27882.415,25922.865,6406.56,6986.635,7243.185,8260.469,8739.151,8631.568,8825.703,9246.431,11142.884,10190.429,10888.321,11659.387,12148.753,11346.308,11668.894,12682.172,12208.331,13024.439,12616.543,12743.893,12762.038
15,Advanced Economies,,AETMP,Electricity Generation,Pumped storage,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",72702.299,72122.48,71054.09,72856.385,72574.46,72038.354,72909.104,74074.986,69562.031,64268.592,66435.823,62837.826,61046.867,58819.346,59319.633,57937.909,62327.055,66434.64,63979.236,61031.928,63578.414,63617.441,
16,Advanced Economies,,AETMP,Electricity Installed Capacity,Pumped storage,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",68328,64011,64761,64533,65284,66460,68106,68935,68899,69451,66035,67803.66,68185.66,68231.66,69071.66,69542.66,69646.7,69453.08,69369.58,69315.58,69852.44,69843.94,69797.44
17,Advanced Economies,,AETMP,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",1240.52,1583.942,1822.676,2214.665,2868.4,4097.415,5557.509,7147.017,9643.847,14034.713,25043.772,52390.615,80589.055,107836.915,141356.477,176874.164,209305.641,250819.63,286116.248,323855.012,384249.086,447967.136,
18,Advanced Economies,,AETMP,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",1148.913,1381.06,1695.724,2198.321,3253.734,4662.574,6061.128,8067.859,11270.441,19013.899,35195.472,63501.001,86866.762,109402.834,132964.337,161243.288,188959.657,213444.496,244032.613,282788.623,332499.085,389112.356,446671.081
19,Advanced Economies,,AETMP,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",23575.989,27483.48,38475.516,45986.314,60754.274,71323.138,91199.061,118360.01,149257.994,178995.466,210693.427,270420.847,308985.494,364995.322,402905.284,466801.455,506975.934,591951.945,633889.66,705503.543,803195.151,821114.496,
20,Advanced Economies,,AETMP,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",13087.115,18112.593,23168.811,28970.046,33583.077,41114.83,50014.87,60653.888,74824.974,94402.617,106857.594,122167.978,146701.583,158538.422,176097.033,198327.291,220234.418,242835.831,261954.439,284702.795,312582.174,339860.415,365216.428
21,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",31.64,31.64,31.64,110.101,270.93,270.93,270.93,310.358,295.075,192.6,179.3,234.85,193.575,207.375,170.138,146.663,148.318,163.618,192.93,176.71,155.768,257.78,
22,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",29.725,29.725,29.725,37.033,52.013,52.013,52.013,52.013,58.111,130.111,169.311,230.911,235.911,236.661,236.661,236.661,236.661,236.661,236.661,276.661,276.661,276.661,276.661
23,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",457.939,457.939,457.949,458.324,458.651,461.584,659.959,691.79,591.895,753.827,803.139,682.344,736.146,854.829,967.683,1000.571,1024.908,1042.548,881.785,1220.959,988.256,848.66,
24,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",191.503,191.503,191.506,191.619,191.718,192.601,195.647,196.457,207.701,212.901,241.35,244.799,273.248,276.697,280.146,283.595,329.044,348.993,348.993,348.993,348.993,356.608,459.138
25,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",,,,,,,,,,0.004,0.18,0.212,28.374,29.643,32.319,33.319,38.543,39.347,38.562,55.461,65.604,77.794,
26,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",,,,,,,,,,0.002,0.102,0.12,16.122,16.843,18.363,18.931,20.2,22.341,21.896,31.411,30.833,30.662,32.679
27,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",,,,,,,,,,,,,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123,
28,"Afghanistan, Islamic Rep. of",AF,AFG,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.4,0.4
29,Africa,,NA605,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",2200.46,2235.944,2303.301,2275.012,2352.402,2392.853,2382.673,2357.435,2381.545,2487.438,2631.669,2683.241,2940.589,3056.243,2975.813,3037.567,3243.773,3077.926,3321.817,3386.335,3116.239,3162.112,
30,Africa,,NA605,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",804.929,814.879,836.879,844.879,853.879,937.129,869.522,884.372,928.996,981.305,1012.94,1095.48,1188.283,1262.313,1362.92,1446.34,1508.455,1587.35,1741.45,1753.055,1767.812,1865.555,1865.555
31,Africa,,NA605,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",322236.656157169,341558.478217434,368915.918217434,394571.722217434,448377.5005051,445314.4099111,455900.552477234,477135.935546234,483210.845011283,492837.577907283,522000.721039673,538240.604330005,564173.779534193,575380.01465442,594549.560654331,611370.282287526,604991.712310261,624921.216350038,637758.257535638,649693.834161238,623541.498161238,643423.9418,
32,Africa,,NA605,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",73946.3298,74577.8078,75408.6178,79308.5378,81197.9198,85552.5878,90478.2768,95095.6818,98192.7558,103289.3418,109854.8098,114355.2948,119228.8008,127059.1878,131285.0448,135841.4518,145600.6398,155795.3018,170322.5198,177103.9388,180341.1348,183310.1448,185011.8448
33,Africa,,NA605,Electricity Generation,Geothermal energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",432,474.5,438,588,911.5,1019,1030,1060.5,1144,1301.145,1401.085,1496.81,1586.88,1906.045,3206.085,4481.1,4688.925,4870.155,5168.435,5383.855,5384.88,5182.69,
34,Africa,,NA605,Electricity Installed Capacity,Geothermal energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",65.3,65.3,65.3,65.3,135.3,135.3,135.3,135.3,135.3,170.3,205.3,205.3,212.8,212.8,373.4,626.2,660.2,680.2,691.1,691.1,870.4,870.4,956.4
35,Africa,,NA605,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",76080.584,82766.913,80835.165,82635.561,87464.037,94310.957,96269.226,94854.755,99273.403,105107.516,109964.046,110444.964,112087.689,118449.483,122240.574,121237.097,118136.162,126178.024,135682.432,142391.24,147322.868,154058.317,
36,Africa,,NA605,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",21038.798,21166.091,21407.236,21784.119,21617.886,21645.437,21617.147,21819.138,22128.585,23917.743,24727.26,24865.273,25540.704,26799.347,26822.325,27348.164,28276.151,31033.509,32386.889,33093.739,33913.104,34388.204,35787.424
37,Africa,,NA605,Electricity Generation,Nuclear,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",11291.75,11673,12495,13875.75,16254,12697.75,11658.25,11432.75,12582.25,12855.5,12275.75,13151.25,12341,13568,13872,12626.25,14328.75,14401.25,12233.25,12834,10740.25,11742,
38,Africa,,NA605,Electricity Installed Capacity,Nuclear,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940
39,Africa,,NA605,Electricity Generation,Other non-renewable energy,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,
40,Africa,,NA605,Electricity Installed Capacity,Other non-renewable energy,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100
41,Africa,,NA605,Electricity Generation,Pumped storage,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",1838,1700.25,2483.5,2918.75,3510.5,3516.3,3529.5,3387.3,3267.45,3133.3,3063.25,3093.05,3180,3117.65,3446,3362.2,3606.75,4562.75,4866.641,5333.5,5283.7,5150.345,
42,Africa,,NA605,Electricity Installed Capacity,Pumped storage,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",1400,1400,1400,1400,1633,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,2863,3196,3196,3196,3196,3196,3196
43,Africa,,NA605,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",14.466,18.977,21.855,24.89,26.714,31.282,39.342,49.31,63.452,91.501,189.28,627.912,1101.025,792.721,2085.705,3357.21,5196.927,7838.096,10215.359,12992.74,17238.191,19620.289,
44,Africa,,NA605,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",10.311,13.749,15.525,17.641,18.867,22.119,29.277,38.224,50.59,91.735,218.983,306.287,363.287,685.722,1679.897,2217.029,3431.139,5181.19,8102.708,9495.737,10875.587,11670.279,12541.632
45,Africa,,NA605,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Generation",185.094,425.249,455.162,468.361,639.094,804.174,809.559,990.876,1222.534,1483.647,2012.29,2407.884,2817.231,3499.767,4477.289,5457.131,7006.337,7152.342,7845.576,9727.299,10741.709,12737.498,
46,Africa,,NA605,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",139.05,139.05,144.31,153.79,236.11,240.18,327.905,470.1,555.3,742.4,864.777,994.982,1127.594,1741.834,2399.398,3320.268,3831.394,4578.263,5471.553,5528.753,6514.653,7370.153,7686.653
47,Albania,AL,ALB,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2023-07-25; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Economic Activity, Energy Transition, Electricity Installed Capacity",,,,,,,,,,,,,,,,,,1.425,1.425,1.425,1.425,1.425,1.425
